product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0097,Candle Shift 196,Gaming,Candle,2213.08,1365.77,2013,24,1.584,SKU-CAN00097,Gaming Hardware,Flux,White,SUP023,Australia,2013-03-12,GST_STANDARD,Box,False,True,"gaming hardware designed for game streaming and media capture, in the flux family and supplied by candle with a 24-month warranty."
PRD0098,Vela Atlas 197,Wearable,Vela,968.99,501.63,2014,12,0.116,SKU-VEL00098,Health Wearable,Halo,Graphite,SUP024,Malaysia,2014-11-11,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the halo family and supplied by vela with a 12-month warranty."
PRD0099,Candle Flux 198,Networking,Candle,1059.78,599.41,2012,24,0.673,SKU-CAN00099,Connected Network,Lumen,Black,SUP025,Vietnam,2012-11-20,GST_STANDARD,Protective case,True,True,"connected network designed for extending coverage between rooms, in the lumen family and supplied by candle with a 24-month warranty."
PRD0100,Vela Pulse 199,Accessory,Vela,252.99,173.61,2012,12,0.173,SKU-VEL00100,Mobile Accessory,Nova,Black,SUP026,Vietnam,2012-01-26,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the nova family and supplied by vela with a 12-month warranty."
PRD0101,Candle Vista 200,Laptop,Candle,1370.24,1013.13,2013,24,1.488,SKU-CAN00101,Ultrabook,Orbit,White,SUP027,Vietnam,2013-07-18,GST_STANDARD,Recycled box,True,True,"ultrabook designed for portable document work and video meetings, in the orbit family and supplied by candle with a 24-month warranty."
PRD0102,Vela Core 201,Smartphone,Vela,1782.17,1055.89,2015,24,0.281,SKU-VEL00102,5G Smartphone,Pulse,Gold,SUP028,Japan,2015-08-13,GST_STANDARD,Box,True,True,"5g smartphone designed for daily communication and navigation, in the pulse family and supplied by vela with a 24-month warranty."
PRD0103,Candle Lumen 202,Tablet,Candle,384.82,187.23,2015,24,0.755,SKU-CAN00103,Productivity Tablet,Quest,Blue,SUP029,China,2015-02-09,GST_STANDARD,Protective case,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the quest family and supplied by candle with a 24-month warranty."
PRD0104,Vela Ridge 203,Home Entertainment,Vela,2480.22,1284.26,2015,24,10.072,SKU-VEL00104,Smart Display,Ridge,Graphite,SUP030,Malaysia,2015-05-11,GST_STANDARD,Box,False,True,"smart display designed for shared film and television viewing, in the ridge family and supplied by vela with a 24-month warranty."
PRD0105,Candle Arc 204,Audio,Candle,655.02,345.46,2012,12,0.473,SKU-CAN00105,Wireless Audio,Shift,Green,SUP031,Malaysia,2012-09-17,GST_STANDARD,Box,True,True,"wireless audio designed for commuting and spoken-content listening, in the shift family and supplied by candle with a 12-month warranty."
PRD0106,Vela Echo 205,Smart Home,Vela,203.27,100.93,2016,12,0.285,SKU-VEL00106,Home Automation,Spark,Gold,SUP032,Malaysia,2016-09-23,GST_STANDARD,Box,True,True,"home automation designed for app-controlled room lighting, in the spark family and supplied by vela with a 12-month warranty."
PRD0107,Candle Orbit 206,Gaming,Candle,1356.63,752.76,2017,24,1.388,SKU-CAN00107,Gaming Hardware,Vista,Blue,SUP033,Japan,2017-02-10,GST_STANDARD,Box,True,True,"gaming hardware designed for long desktop gaming sessions, in the vista family and supplied by candle with a 24-month warranty."
PRD0108,Vela Spark 207,Wearable,Vela,937.98,655.66,2014,12,0.154,SKU-VEL00108,Health Wearable,Wave,White,SUP034,China,2014-11-15,GST_STANDARD,Box,False,True,"health wearable designed for daily activity and sleep tracking, in the wave family and supplied by vela with a 12-month warranty."
PRD0109,Candle Bloom 208,Networking,Candle,732.2,390.02,2014,24,0.767,SKU-CAN00109,Connected Network,Arc,Blue,SUP035,China,2014-07-03,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the arc family and supplied by candle with a 24-month warranty."
PRD0110,Vela Halo 209,Accessory,Vela,392.12,223.52,2014,12,0.246,SKU-VEL00110,Mobile Accessory,Atlas,Red,SUP036,Korea,2014-02-27,GST_STANDARD,Box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the atlas family and supplied by vela with a 12-month warranty."
PRD0111,Candle Quest 210,Laptop,Candle,2559.72,1690.52,2013,24,1.805,SKU-CAN00111,Ultrabook,Bloom,Silver,SUP037,Vietnam,2013-12-17,GST_STANDARD,Recycled box,True,True,"ultrabook designed for study, research and note taking, in the bloom family and supplied by candle with a 24-month warranty."
PRD0112,Vela Wave 211,Smartphone,Vela,1848.06,1289.64,2013,24,0.183,SKU-VEL00112,5G Smartphone,Core,Red,SUP001,Malaysia,2013-02-15,GST_STANDARD,Box,True,True,"5g smartphone designed for mobile photography and messaging, in the core family and supplied by vela with a 24-month warranty."
PRD0113,Candle Edge 212,Tablet,Candle,1263.27,797.22,2013,24,0.479,SKU-CAN00113,Productivity Tablet,Edge,Silver,SUP002,Vietnam,2013-04-10,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for portable media and video calls, in the edge family and supplied by candle with a 24-month warranty."
PRD0114,Vela Nova 213,Home Entertainment,Vela,3188.59,2411.55,2014,24,5.433,SKU-VEL00114,Smart Display,Echo,Gold,SUP003,Korea,2014-04-02,GST_STANDARD,Box,False,True,"smart display designed for music and spoken-content playback, in the echo family and supplied by vela with a 24-month warranty."
PRD0115,Candle Shift 214,Audio,Candle,630.18,360.31,2017,12,0.562,SKU-CAN00115,Wireless Audio,Flux,Gold,SUP004,Malaysia,2017-01-04,GST_STANDARD,Recycled box,True,True,"wireless audio designed for music during focused desk work, in the flux family and supplied by candle with a 12-month warranty."
PRD0116,Vela Atlas 215,Smart Home,Vela,182.09,109.53,2013,12,0.392,SKU-VEL00116,Home Automation,Halo,Gold,SUP005,Korea,2013-02-27,GST_STANDARD,Box,True,True,"home automation designed for scheduled control of a household power outlet, in the halo family and supplied by vela with a 12-month warranty."
PRD0117,Candle Flux 216,Gaming,Candle,654.86,343.44,2017,24,1.365,SKU-CAN00117,Gaming Hardware,Lumen,Green,SUP006,Japan,2017-10-10,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for casual games in a shared room, in the lumen family and supplied by candle with a 24-month warranty."
PRD0118,Vela Pulse 217,Wearable,Vela,184.23,128.37,2013,12,0.149,SKU-VEL00118,Health Wearable,Nova,Green,SUP007,China,2013-03-12,GST_STANDARD,Protective case,False,True,"health wearable designed for walking and commute notifications, in the nova family and supplied by vela with a 12-month warranty."
PRD0119,Candle Vista 218,Networking,Candle,752.72,536.45,2015,24,0.729,SKU-CAN00119,Connected Network,Orbit,Green,SUP008,Japan,2015-09-22,GST_STANDARD,Recycled box,True,True,"connected network designed for connecting several shared household devices, in the orbit family and supplied by candle with a 24-month warranty."
PRD0120,Vela Core 219,Accessory,Vela,249.64,159.3,2014,12,0.186,SKU-VEL00120,Mobile Accessory,Pulse,Green,SUP009,Vietnam,2014-04-12,GST_STANDARD,Box,True,True,"mobile accessory designed for protective storage during travel, in the pulse family and supplied by vela with a 12-month warranty."
PRD0121,Candle Lumen 220,Laptop,Candle,1415.78,874.51,2012,24,1.861,SKU-CAN00121,Ultrabook,Quest,Graphite,SUP010,Australia,2012-09-02,GST_STANDARD,Box,True,True,"ultrabook designed for creative projects and media editing, in the quest family and supplied by candle with a 24-month warranty."
PRD0122,Vela Ridge 221,Smartphone,Vela,1857.69,1378.92,2013,24,0.194,SKU-VEL00122,5G Smartphone,Ridge,Graphite,SUP011,China,2013-06-11,GST_STANDARD,Box,True,True,"5g smartphone designed for work calls and calendar management, in the ridge family and supplied by vela with a 24-month warranty."
PRD0123,Candle Arc 222,Tablet,Candle,501.46,315.06,2017,24,0.664,SKU-CAN00123,Productivity Tablet,Shift,Gold,SUP012,Japan,2017-07-23,GST_STANDARD,Box,False,True,"productivity tablet designed for field forms and client presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0124,Vela Echo 223,Home Entertainment,Vela,2062.78,1313.4,2015,24,8.709,SKU-VEL00124,Smart Display,Spark,Blue,SUP013,Korea,2015-05-20,GST_STANDARD,Recycled box,True,True,"smart display designed for family media streaming, in the spark family and supplied by vela with a 24-month warranty."
PRD0125,Candle Orbit 224,Audio,Candle,1026.87,687.88,2015,12,0.415,SKU-CAN00125,Wireless Audio,Vista,Blue,SUP014,China,2015-11-18,GST_STANDARD,Box,False,True,"wireless audio designed for video calls and online classes, in the vista family and supplied by candle with a 12-month warranty."
PRD0126,Vela Spark 225,Smart Home,Vela,290.8,185.72,2012,12,0.349,SKU-VEL00126,Home Automation,Wave,Graphite,SUP015,China,2012-07-01,GST_STANDARD,Protective case,True,False,"home automation designed for indoor temperature and humidity monitoring, in the wave family and supplied by vela with a 12-month warranty."
PRD0127,Candle Bloom 226,Gaming,Candle,477.02,267.47,2017,24,0.911,SKU-CAN00127,Gaming Hardware,Arc,Black,SUP016,Japan,2017-08-08,GST_STANDARD,Box,True,True,"gaming hardware designed for competitive play and voice communication, in the arc family and supplied by candle with a 24-month warranty."
PRD0128,Vela Halo 227,Wearable,Vela,1013.54,706.56,2017,12,0.105,SKU-VEL00128,Health Wearable,Atlas,Red,SUP017,China,2017-11-13,GST_STANDARD,Box,True,True,"health wearable designed for exercise session summaries, in the atlas family and supplied by vela with a 12-month warranty."
PRD0129,Candle Quest 228,Networking,Candle,763.45,459.19,2015,24,0.895,SKU-CAN00129,Connected Network,Bloom,Blue,SUP018,Japan,2015-11-21,GST_STANDARD,Box,True,True,"connected network designed for video meetings and media streaming, in the bloom family and supplied by candle with a 24-month warranty."
PRD0130,Vela Wave 229,Accessory,Vela,167.84,85.58,2013,12,0.186,SKU-VEL00130,Mobile Accessory,Core,White,SUP019,Australia,2013-04-23,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for charging-cable organisation, in the core family and supplied by vela with a 12-month warranty."
PRD0131,Candle Edge 230,Laptop,Candle,1079.8,741.51,2017,24,2.067,SKU-CAN00131,Ultrabook,Edge,Graphite,SUP020,Malaysia,2017-06-15,GST_STANDARD,Box,True,True,"ultrabook designed for shared home-office administration, in the edge family and supplied by candle with a 24-month warranty."
PRD0132,Vela Nova 231,Smartphone,Vela,1025.41,526.48,2015,24,0.221,SKU-VEL00132,5G Smartphone,Echo,White,SUP021,China,2015-03-18,GST_STANDARD,Box,False,True,"5g smartphone designed for travel planning and media use, in the echo family and supplied by vela with a 24-month warranty."
PRD0133,Candle Shift 232,Tablet,Candle,362.55,235.16,2013,24,0.529,SKU-CAN00133,Productivity Tablet,Flux,Green,SUP022,China,2013-03-11,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for family learning and shared browsing, in the flux family and supplied by candle with a 24-month warranty."
PRD0134,Vela Atlas 233,Home Entertainment,Vela,1553.3,1084.78,2013,24,6.747,SKU-VEL00134,Smart Display,Halo,Graphite,SUP023,China,2013-04-02,GST_STANDARD,Box,True,True,"smart display designed for casual living-room gaming, in the halo family and supplied by vela with a 24-month warranty."
PRD0135,Candle Flux 234,Audio,Candle,1050.45,637.54,2015,12,0.627,SKU-CAN00135,Wireless Audio,Lumen,Blue,SUP024,Korea,2015-09-18,GST_STANDARD,Recycled box,True,True,"wireless audio designed for shared-room music playback, in the lumen family and supplied by candle with a 12-month warranty."
PRD0136,Vela Pulse 235,Smart Home,Vela,279.93,209.97,2014,12,0.458,SKU-VEL00136,Home Automation,Nova,Gold,SUP025,China,2014-01-22,GST_STANDARD,Box,True,True,"home automation designed for door and window activity alerts, in the nova family and supplied by vela with a 12-month warranty."
PRD0137,Candle Vista 236,Gaming,Candle,814.4,555.86,2014,24,1.411,SKU-CAN00137,Gaming Hardware,Orbit,Green,SUP026,Vietnam,2014-07-04,GST_STANDARD,Protective case,False,True,"gaming hardware designed for portable gaming and travel, in the orbit family and supplied by candle with a 24-month warranty."
PRD0138,Vela Core 237,Wearable,Vela,889.51,522.06,2015,12,0.099,SKU-VEL00138,Health Wearable,Pulse,Black,SUP027,Malaysia,2015-09-09,GST_STANDARD,Protective case,True,False,"health wearable designed for calendar alerts and quick message checks, in the pulse family and supplied by vela with a 12-month warranty."
PRD0139,Candle Lumen 238,Networking,Candle,323.99,219.28,2012,24,0.777,SKU-CAN00139,Connected Network,Quest,Black,SUP028,Japan,2012-10-26,GST_STANDARD,Protective case,False,True,"connected network designed for guest-network and device management, in the quest family and supplied by candle with a 24-month warranty."
PRD0140,Vela Ridge 239,Accessory,Vela,211.53,102.53,2012,12,0.131,SKU-VEL00140,Mobile Accessory,Ridge,Green,SUP029,Australia,2012-07-17,GST_STANDARD,Box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the ridge family and supplied by vela with a 12-month warranty."
PRD0141,Candle Arc 240,Laptop,Candle,3104.91,2262.38,2017,24,1.168,SKU-CAN00141,Ultrabook,Shift,Silver,SUP030,Malaysia,2017-04-11,GST_STANDARD,Box,True,True,"ultrabook designed for travel-based work and presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0142,Vela Echo 241,Smartphone,Vela,1146.72,588.39,2014,24,0.219,SKU-VEL00142,5G Smartphone,Spark,Blue,SUP031,China,2014-06-22,GST_STANDARD,Protective case,True,True,"5g smartphone designed for family communication and casual apps, in the spark family and supplied by vela with a 24-month warranty."
PRD0143,Candle Orbit 242,Tablet,Candle,689.45,390.57,2017,24,0.471,SKU-CAN00143,Productivity Tablet,Vista,White,SUP032,Malaysia,2017-04-21,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the vista family and supplied by candle with a 24-month warranty."
PRD0144,Vela Spark 243,Home Entertainment,Vela,434.98,317.11,2016,24,5.937,SKU-VEL00144,Smart Display,Wave,Gold,SUP033,Vietnam,2016-12-26,GST_STANDARD,Protective case,True,True,"smart display designed for presentations and photo viewing, in the wave family and supplied by vela with a 24-month warranty."
PRD0145,Candle Bloom 244,Audio,Candle,439.24,266.51,2013,12,0.594,SKU-CAN00145,Wireless Audio,Arc,Gold,SUP034,Korea,2013-04-17,GST_STANDARD,Box,True,True,"wireless audio designed for long listening sessions at home, in the arc family and supplied by candle with a 12-month warranty."
PRD0146,Vela Halo 245,Smart Home,Vela,807.31,419.44,2013,12,0.284,SKU-VEL00146,Home Automation,Atlas,Green,SUP035,China,2013-01-02,GST_STANDARD,Protective case,False,True,"home automation designed for automated blind and curtain routines, in the atlas family and supplied by vela with a 12-month warranty."
PRD0147,Candle Quest 246,Gaming,Candle,172.97,88.4,2013,24,0.924,SKU-CAN00147,Gaming Hardware,Bloom,Graphite,SUP036,Vietnam,2013-02-17,GST_STANDARD,Box,False,True,"gaming hardware designed for game streaming and media capture, in the bloom family and supplied by candle with a 24-month warranty."
PRD0148,Vela Wave 247,Wearable,Vela,319.75,183.84,2012,12,0.097,SKU-VEL00148,Health Wearable,Core,Blue,SUP037,Korea,2012-11-02,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the core family and supplied by vela with a 12-month warranty."
PRD0149,Candle Edge 248,Networking,Candle,504.76,303.86,2016,24,0.512,SKU-CAN00149,Connected Network,Edge,Green,SUP001,China,2016-10-25,GST_STANDARD,Protective case,True,True,"connected network designed for extending coverage between rooms, in the edge family and supplied by candle with a 24-month warranty."
